direction,entry,exit,pnl_pts,mfe,adds,reason,bar_num,range_flag,bar_range,date,signal,instrument,year
LONG,54362.4,54322.4,-40.0,45.6,0,STOP,5,NORMAL,54.9,2026-01-14,NIKKEI_S1,NIKKEI,2026
SHORT,54303.5,54362.4,-58.9,26.1,0,STOP,5,NORMAL,54.9,2026-01-14,NIKKEI_S1,NIKKEI,2026
SHORT,53839.4,53791.5,47.9,133.1,1,STOP,4,NARROW,45.0,2026-01-15,NIKKEI_S1,NIKKEI,2026
SHORT,53839.4,53888.4,-49.0,53.1,0,STOP,4,NARROW,45.0,2026-01-15,NIKKEI_S1,NIKKEI,2026
LONG,53770.5,53841.5,71.0,128.0,1,STOP,5,NORMAL,70.1,2026-01-16,NIKKEI_S1,NIKKEI,2026
LONG,53770.5,53853.3,82.8,142.9,1,STOP,5,NORMAL,70.1,2026-01-16,NIKKEI_S1,NIKKEI,2026
SHORT,53144.4,53136.3,8.1,65.0,0,STOP,5,NORMAL,75.0,2026-01-19,NIKKEI_S1,NIKKEI,2026
LONG,53288.5,53355.4,66.9,126.8,1,STOP,5,NORMAL,75.0,2026-01-19,NIKKEI_S1,NIKKEI,2026
LONG,53208.0,53126.5,-81.5,3.0,0,STOP,5,NORMAL,75.0,2026-01-20,NIKKEI_S1,NIKKEI,2026
SHORT,53126.5,53126.0,0.5,46.2,0,STOP,5,NORMAL,75.0,2026-01-20,NIKKEI_S1,NIKKEI,2026
SHORT,52733.5,52768.5,-35.0,45.0,0,STOP,5,NORMAL,63.5,2026-01-21,NIKKEI_S1,NIKKEI,2026
SHORT,52733.5,52801.0,-67.5,20.1,0,STOP,5,NORMAL,63.5,2026-01-21,NIKKEI_S1,NIKKEI,2026
LONG,53559.0,53704.5,145.5,213.0,2,STOP,5,NORMAL,75.0,2026-01-22,NIKKEI_S1,NIKKEI,2026
LONG,53559.0,53761.4,202.4,266.0,1,STOP,5,NORMAL,75.0,2026-01-22,NIKKEI_S1,NIKKEI,2026
LONG,53820.5,53793.3,-27.2,13.5,0,STOP,4,NARROW,44.9,2026-01-23,NIKKEI_S1,NIKKEI,2026
LONG,53820.5,53838.3,17.8,63.0,0,STOP,4,NARROW,44.9,2026-01-23,NIKKEI_S1,NIKKEI,2026
SHORT,52942.4,52924.5,17.9,87.9,0,STOP,5,WIDE,75.0,2026-01-26,NIKKEI_S1,NIKKEI,2026
SHORT,52942.4,52898.0,44.4,115.0,1,STOP,5,WIDE,75.0,2026-01-26,NIKKEI_S1,NIKKEI,2026
LONG,52971.5,52959.4,-12.1,38.0,0,STOP,5,WIDE,75.0,2026-01-27,NIKKEI_S1,NIKKEI,2026
LONG,52971.5,52944.3,-27.2,28.5,0,STOP,5,WIDE,75.0,2026-01-27,NIKKEI_S1,NIKKEI,2026
SHORT,53029.4,52987.0,42.4,112.4,1,STOP,5,NORMAL,75.0,2026-01-28,NIKKEI_S1,NIKKEI,2026
LONG,53129.0,53044.4,-84.6,23.0,0,STOP,5,NORMAL,75.0,2026-01-28,NIKKEI_S1,NIKKEI,2026
SHORT,53364.3,53193.4,170.9,266.0,1,STOP,5,NORMAL,75.0,2026-01-29,NIKKEI_S1,NIKKEI,2026
SHORT,53364.3,53284.4,79.9,151.8,0,STOP,5,NORMAL,75.0,2026-01-29,NIKKEI_S1,NIKKEI,2026
SHORT,53407.4,53172.4,235.0,305.0,2,STOP,5,NORMAL,75.0,2026-01-30,NIKKEI_S1,NIKKEI,2026
SHORT,53407.4,52937.5,469.9,520.1,2,STOP,5,NORMAL,75.0,2026-01-30,NIKKEI_S1,NIKKEI,2026
SHORT,53905.3,53532.0,373.3,455.9,2,STOP,5,NORMAL,75.0,2026-02-02,NIKKEI_S1,NIKKEI,2026
SHORT,53905.3,53477.0,428.3,485.3,1,STOP,5,NORMAL,75.0,2026-02-02,NIKKEI_S1,NIKKEI,2026
LONG,54213.0,54300.3,87.3,136.0,1,STOP,5,NARROW,45.0,2026-02-03,NIKKEI_S1,NIKKEI,2026
LONG,54213.0,54285.4,72.4,127.4,0,STOP,5,NARROW,45.0,2026-02-03,NIKKEI_S1,NIKKEI,2026
SHORT,54281.4,54376.0,-94.6,4.9,0,STOP,5,NORMAL,75.0,2026-02-04,NIKKEI_S1,NIKKEI,2026
LONG,54376.0,54328.4,-47.6,13.0,0,STOP,5,NORMAL,75.0,2026-02-04,NIKKEI_S1,NIKKEI,2026
LONG,54277.0,54235.0,-42.0,33.0,0,STOP,5,NORMAL,75.0,2026-02-05,NIKKEI_S1,NIKKEI,2026
SHORT,54162.4,53849.5,312.9,423.0,2,STOP,5,NORMAL,75.0,2026-02-05,NIKKEI_S1,NIKKEI,2026
SHORT,53286.4,53373.5,-87.1,8.1,0,STOP,5,NORMAL,75.0,2026-02-06,NIKKEI_S1,NIKKEI,2026
LONG,53373.5,53973.5,600.0,619.9,2,STOP,5,NORMAL,75.0,2026-02-06,NIKKEI_S1,NIKKEI,2026
SHORT,56890.0,56699.4,190.6,303.7,2,STOP,5,WIDE,75.0,2026-02-09,NIKKEI_S1,NIKKEI,2026
SHORT,56890.0,56751.5,138.5,258.0,1,STOP,5,WIDE,75.0,2026-02-09,NIKKEI_S1,NIKKEI,2026
LONG,57891.5,57884.4,-7.1,35.5,0,STOP,5,WIDE,75.0,2026-02-10,NIKKEI_S1,NIKKEI,2026
LONG,57891.5,57729.3,-162.2,57.8,0,STOP,5,WIDE,75.0,2026-02-10,NIKKEI_S1,NIKKEI,2026
LONG,58263.4,58161.5,-101.9,8.0,0,STOP,5,NORMAL,75.0,2026-02-11,NIKKEI_S1,NIKKEI,2026
SHORT,58161.5,58139.0,22.5,90.2,0,STOP,5,NORMAL,75.0,2026-02-11,NIKKEI_S1,NIKKEI,2026
LONG,57851.0,57750.0,-101.0,3.0,0,STOP,5,NORMAL,75.0,2026-02-12,NIKKEI_S1,NIKKEI,2026
SHORT,57750.0,57673.5,76.5,171.5,1,STOP,5,NORMAL,75.0,2026-02-12,NIKKEI_S1,NIKKEI,2026
LONG,57195.4,57139.0,-56.4,18.0,0,STOP,5,NORMAL,75.0,2026-02-13,NIKKEI_S1,NIKKEI,2026
SHORT,57099.4,57195.4,-96.0,41.1,0,STOP,5,NORMAL,75.0,2026-02-13,NIKKEI_S1,NIKKEI,2026
SHORT,56829.5,56861.5,-32.0,38.1,0,STOP,5,NORMAL,75.0,2026-02-16,NIKKEI_S1,NIKKEI,2026
SHORT,56829.5,56886.5,-57.0,13.2,0,STOP,5,NORMAL,75.0,2026-02-16,NIKKEI_S1,NIKKEI,2026
SHORT,56481.4,56513.5,-32.1,64.9,0,STOP,5,NORMAL,75.0,2026-02-17,NIKKEI_S1,NIKKEI,2026
LONG,56576.0,56493.3,-82.7,7.5,0,STOP,5,NORMAL,75.0,2026-02-17,NIKKEI_S1,NIKKEI,2026
LONG,57087.5,57097.5,10.0,78.0,0,STOP,5,NORMAL,58.1,2026-02-18,NIKKEI_S1,NIKKEI,2026
LONG,57087.5,57215.5,128.0,177.9,1,STOP,5,NORMAL,58.1,2026-02-18,NIKKEI_S1,NIKKEI,2026
SHORT,57592.4,57606.5,-14.1,51.0,0,STOP,4,NARROW,32.6,2026-02-19,NIKKEI_S1,NIKKEI,2026
SHORT,57592.4,57571.4,21.0,105.4,0,STOP,4,NARROW,32.6,2026-02-19,NIKKEI_S1,NIKKEI,2026
LONG,56829.0,56779.5,-49.5,7.5,0,STOP,5,NARROW,45.5,2026-02-20,NIKKEI_S1,NIKKEI,2026
SHORT,56779.5,56726.5,53.0,98.2,1,STOP,5,NARROW,45.5,2026-02-20,NIKKEI_S1,NIKKEI,2026
SHORT,56584.5,56647.0,-62.5,18.2,0,STOP,5,NORMAL,58.5,2026-02-23,NIKKEI_S1,NIKKEI,2026
LONG,56647.0,56636.3,-10.7,44.3,0,STOP,5,NORMAL,58.5,2026-02-23,NIKKEI_S1,NIKKEI,2026
LONG,57275.5,57258.4,-17.1,53.5,0,STOP,5,NORMAL,75.0,2026-02-24,NIKKEI_S1,NIKKEI,2026
SHORT,57164.3,57120.0,44.3,115.0,0,STOP,5,NORMAL,75.0,2026-02-24,NIKKEI_S1,NIKKEI,2026
SHORT,57986.5,58060.5,-74.0,3.1,0,STOP,5,NORMAL,70.0,2026-02-25,NIKKEI_S1,NIKKEI,2026
LONG,58060.5,58184.0,123.5,176.0,1,STOP,5,NORMAL,70.0,2026-02-25,NIKKEI_S1,NIKKEI,2026
SHORT,58922.3,58869.5,52.8,128.0,0,STOP,5,NORMAL,75.0,2026-02-26,NIKKEI_S1,NIKKEI,2026
SHORT,58922.3,58996.4,-74.1,37.3,0,STOP,5,NORMAL,75.0,2026-02-26,NIKKEI_S1,NIKKEI,2026
SHORT,58293.4,58288.0,5.4,86.0,0,STOP,5,NORMAL,75.0,2026-02-27,NIKKEI_S1,NIKKEI,2026
LONG,58370.0,58487.5,117.5,177.5,1,STOP,5,NORMAL,75.0,2026-02-27,NIKKEI_S1,NIKKEI,2026
SHORT,58209.3,58074.5,134.8,255.0,2,STOP,5,NORMAL,75.0,2026-03-02,NIKKEI_S1,NIKKEI,2026
SHORT,58209.3,57894.5,314.8,369.9,1,STOP,5,NORMAL,75.0,2026-03-02,NIKKEI_S1,NIKKEI,2026
SHORT,57399.4,57399.4,0.0,133.0,1,STOP,5,NORMAL,75.0,2026-03-03,NIKKEI_S1,NIKKEI,2026
SHORT,57399.4,56797.0,602.4,669.9,2,STOP,5,NORMAL,75.0,2026-03-03,NIKKEI_S1,NIKKEI,2026
LONG,56312.0,56239.4,-72.6,64.4,0,STOP,5,WIDE,75.0,2026-03-05,NIKKEI_S1,NIKKEI,2026
SHORT,56122.5,55639.5,483.0,563.1,2,STOP,5,WIDE,75.0,2026-03-05,NIKKEI_S1,NIKKEI,2026
SHORT,54757.4,54775.0,-17.6,253.1,0,STOP,5,WIDE,75.0,2026-03-06,NIKKEI_S1,NIKKEI,2026
LONG,55003.4,55455.3,451.9,497.6,2,STOP,5,WIDE,75.0,2026-03-06,NIKKEI_S1,NIKKEI,2026
SHORT,51770.3,51974.4,-204.1,0.0,0,STOP,5,WIDE,75.0,2026-03-09,NIKKEI_S1,NIKKEI,2026
SHORT,51770.3,51697.5,72.8,195.9,1,STOP,5,WIDE,75.0,2026-03-09,NIKKEI_S1,NIKKEI,2026
SHORT,54508.0,54584.0,-76.0,71.5,0,STOP,5,NORMAL,75.0,2026-03-10,NIKKEI_S1,NIKKEI,2026
SHORT,54508.0,54584.0,-76.0,101.6,0,STOP,5,NORMAL,75.0,2026-03-10,NIKKEI_S1,NIKKEI,2026
LONG,55443.0,55368.3,-74.7,39.4,0,STOP,5,NORMAL,70.7,2026-03-11,NIKKEI_S1,NIKKEI,2026
SHORT,55368.3,55382.3,-14.0,50.3,0,STOP,5,NORMAL,70.7,2026-03-11,NIKKEI_S1,NIKKEI,2026
LONG,54539.4,54592.3,52.9,180.1,1,STOP,5,NORMAL,75.0,2026-03-12,NIKKEI_S1,NIKKEI,2026
SHORT,54411.0,53942.4,468.6,533.5,2,STOP,5,NORMAL,75.0,2026-03-12,NIKKEI_S1,NIKKEI,2026
SHORT,53995.3,54056.5,-61.2,0.0,0,STOP,5,NORMAL,57.2,2026-03-13,NIKKEI_S1,NIKKEI,2026
LONG,54056.5,53995.3,-61.2,27.8,0,STOP,5,NORMAL,57.2,2026-03-13,NIKKEI_S1,NIKKEI,2026
SHORT,53561.3,53416.5,144.8,364.8,2,STOP,5,NORMAL,75.0,2026-03-16,NIKKEI_S1,NIKKEI,2026
SHORT,53561.3,53160.0,401.3,458.8,2,STOP,5,NORMAL,75.0,2026-03-16,NIKKEI_S1,NIKKEI,2026
LONG,54026.0,53976.4,-49.6,48.0,0,STOP,5,NORMAL,62.7,2026-03-17,NIKKEI_S1,NIKKEI,2026
SHORT,53959.3,53987.0,-27.7,105.9,0,STOP,5,NORMAL,62.7,2026-03-17,NIKKEI_S1,NIKKEI,2026
SHORT,54705.3,54730.4,-25.1,50.0,0,STOP,5,NORMAL,75.0,2026-03-18,NIKKEI_S1,NIKKEI,2026
SHORT,54705.3,54697.3,8.0,94.8,0,STOP,5,NORMAL,75.0,2026-03-18,NIKKEI_S1,NIKKEI,2026
SHORT,23635.4,23642.3,-6.9,0.0,0,STOP,4,NARROW,3.0,2020-01-02,NIKKEI_S2,NIKKEI,2020
LONG,23642.3,23645.4,3.1,13.2,0,STOP,4,NARROW,3.0,2020-01-02,NIKKEI_S2,NIKKEI,2020
LONG,23347.5,23335.4,-12.1,18.0,0,STOP,5,NORMAL,75.0,2020-01-03,NIKKEI_S2,NIKKEI,2020
LONG,23347.5,23390.3,42.8,73.5,0,STOP,5,NORMAL,75.0,2020-01-03,NIKKEI_S2,NIKKEI,2020
LONG,23162.4,23185.4,23.0,43.6,0,STOP,4,NARROW,4.9,2020-01-06,NIKKEI_S2,NIKKEI,2020
LONG,23162.4,23223.0,60.6,73.6,0,STOP,4,NARROW,4.9,2020-01-06,NIKKEI_S2,NIKKEI,2020
SHORT,23508.3,23518.0,-9.7,6.0,0,STOP,4,NARROW,12.1,2020-01-07,NIKKEI_S2,NIKKEI,2020
LONG,23524.4,23508.3,-16.1,6.1,0,STOP,4,NARROW,12.1,2020-01-07,NIKKEI_S2,NIKKEI,2020
LONG,23292.3,23258.5,-33.8,8.1,0,STOP,4,NARROW,29.8,2020-01-08,NIKKEI_S2,NIKKEI,2020
SHORT,23258.5,23256.0,2.5,41.2,0,STOP,4,NARROW,29.8,2020-01-08,NIKKEI_S2,NIKKEI,2020
LONG,23642.0,23654.3,12.3,23.0,0,STOP,4,NARROW,45.5,2020-01-09,NIKKEI_S2,NIKKEI,2020
LONG,23642.0,23704.4,62.4,73.0,0,STOP,4,NARROW,45.5,2020-01-09,NIKKEI_S2,NIKKEI,2020
SHORT,23788.0,23793.0,-5.0,0.7,0,STOP,4,NARROW,7.5,2020-01-10,NIKKEI_S2,NIKKEI,2020
SHORT,23788.0,23792.5,-4.5,5.6,0,STOP,4,NARROW,7.5,2020-01-10,NIKKEI_S2,NIKKEI,2020
SHORT,23807.3,23799.4,7.9,15.0,0,STOP,4,NARROW,3.7,2020-01-13,NIKKEI_S2,NIKKEI,2020
SHORT,23807.3,23797.5,9.8,15.0,0,STOP,4,NARROW,3.7,2020-01-13,NIKKEI_S2,NIKKEI,2020
SHORT,23995.4,23972.5,22.9,38.0,0,STOP,4,NARROW,20.0,2020-01-14,NIKKEI_S2,NIKKEI,2020
SHORT,23995.4,23992.4,3.0,17.9,0,STOP,4,NARROW,20.0,2020-01-14,NIKKEI_S2,NIKKEI,2020
SHORT,23898.4,23900.5,-2.1,12.9,0,STOP,4,NARROW,10.2,2020-01-15,NIKKEI_S2,NIKKEI,2020
LONG,23912.5,23915.4,2.9,12.9,0,STOP,4,NARROW,10.2,2020-01-15,NIKKEI_S2,NIKKEI,2020
LONG,23942.5,23928.4,-14.1,3.0,0,STOP,4,NARROW,10.2,2020-01-16,NIKKEI_S2,NIKKEI,2020
SHORT,23928.4,23930.5,-2.1,8.1,0,STOP,4,NARROW,10.2,2020-01-16,NIKKEI_S2,NIKKEI,2020
LONG,24056.0,24053.4,-2.6,2.4,0,STOP,4,NARROW,10.6,2020-01-17,NIKKEI_S2,NIKKEI,2020
LONG,24056.0,24053.4,-2.6,3.0,0,STOP,4,NARROW,10.6,2020-01-17,NIKKEI_S2,NIKKEI,2020
LONG,24091.0,24083.5,-7.5,2.3,0,STOP,4,NARROW,5.5,2020-01-20,NIKKEI_S2,NIKKEI,2020
LONG,24091.0,24088.5,-2.5,2.5,0,STOP,4,NARROW,5.5,2020-01-20,NIKKEI_S2,NIKKEI,2020
LONG,23877.0,23874.3,-2.7,7.4,0,STOP,4,NARROW,15.7,2020-01-21,NIKKEI_S2,NIKKEI,2020
LONG,23877.0,23869.5,-7.5,7.5,0,STOP,4,NARROW,15.7,2020-01-21,NIKKEI_S2,NIKKEI,2020
LONG,24017.0,24014.4,-2.6,17.5,0,STOP,4,NARROW,10.7,2020-01-22,NIKKEI_S2,NIKKEI,2020
LONG,24017.0,24009.3,-7.7,2.3,0,STOP,4,NARROW,10.7,2020-01-22,NIKKEI_S2,NIKKEI,2020
SHORT,23817.4,23829.5,-12.1,8.1,0,STOP,4,NARROW,30.6,2020-01-23,NIKKEI_S2,NIKKEI,2020
SHORT,23817.4,23809.4,8.0,23.1,0,STOP,4,NARROW,30.6,2020-01-23,NIKKEI_S2,NIKKEI,2020
SHORT,23762.4,23770.0,-7.6,2.4,0,STOP,4,NARROW,5.0,2020-01-24,NIKKEI_S2,NIKKEI,2020
SHORT,23762.4,23771.4,-9.0,12.4,0,STOP,4,NARROW,5.0,2020-01-24,NIKKEI_S2,NIKKEI,2020
SHORT,23387.3,23394.5,-7.2,8.0,0,STOP,4,NARROW,10.1,2020-01-27,NIKKEI_S2,NIKKEI,2020
LONG,23401.4,23409.4,8.0,23.1,0,STOP,4,NARROW,10.1,2020-01-27,NIKKEI_S2,NIKKEI,2020
SHORT,23107.3,23119.3,-12.0,8.0,0,STOP,4,NARROW,20.1,2020-01-28,NIKKEI_S2,NIKKEI,2020
LONG,23131.4,23139.3,7.9,23.1,0,STOP,4,NARROW,20.1,2020-01-28,NIKKEI_S2,NIKKEI,2020
SHORT,23339.3,23347.0,-7.7,5.0,0,STOP,4,NARROW,13.2,2020-01-29,NIKKEI_S2,NIKKEI,2020
SHORT,23339.3,23354.3,-15.0,4.3,0,STOP,4,NARROW,13.2,2020-01-29,NIKKEI_S2,NIKKEI,2020
SHORT,23021.4,22933.3,88.1,126.1,1,STOP,4,NARROW,25.2,2020-01-30,NIKKEI_S2,NIKKEI,2020
SHORT,23021.4,22943.4,78.0,113.0,0,STOP,4,NARROW,25.2,2020-01-30,NIKKEI_S2,NIKKEI,2020
SHORT,23221.3,23243.5,-22.2,8.0,0,STOP,4,NARROW,20.2,2020-01-31,NIKKEI_S2,NIKKEI,2020
LONG,23245.5,23241.0,-4.5,19.9,0,STOP,4,NARROW,20.2,2020-01-31,NIKKEI_S2,NIKKEI,2020
LONG,22947.5,22940.3,-7.2,15.0,0,STOP,4,NARROW,40.2,2020-02-03,NIKKEI_S2,NIKKEI,2020
LONG,22947.5,22955.3,7.8,28.0,0,STOP,4,NARROW,40.2,2020-02-03,NIKKEI_S2,NIKKEI,2020
LONG,22984.4,23047.5,63.1,93.6,0,STOP,4,NARROW,20.1,2020-02-04,NIKKEI_S2,NIKKEI,2020
LONG,22984.4,23039.3,54.9,80.0,0,STOP,4,NARROW,20.1,2020-02-04,NIKKEI_S2,NIKKEI,2020
LONG,23343.0,23370.5,27.5,43.0,0,STOP,4,NARROW,18.6,2020-02-05,NIKKEI_S2,NIKKEI,2020
LONG,23343.0,23365.5,22.5,42.4,0,STOP,4,NARROW,18.6,2020-02-05,NIKKEI_S2,NIKKEI,2020
SHORT,23811.5,23833.0,-21.5,3.2,0,STOP,4,NARROW,17.5,2020-02-06,NIKKEI_S2,NIKKEI,2020
LONG,23833.0,23838.3,5.3,21.0,0,STOP,4,NARROW,17.5,2020-02-06,NIKKEI_S2,NIKKEI,2020
LONG,23830.3,23818.3,-12.0,3.7,0,STOP,4,NARROW,20.0,2020-02-07,NIKKEI_S2,NIKKEI,2020
SHORT,23806.3,23830.3,-24.0,2.3,0,STOP,4,NARROW,20.0,2020-02-07,NIKKEI_S2,NIKKEI,2020
SHORT,23744.5,23747.0,-2.5,18.2,0,STOP,4,NARROW,27.0,2020-02-10,NIKKEI_S2,NIKKEI,2020
SHORT,23744.5,23706.5,38.0,58.1,0,STOP,4,NARROW,27.0,2020-02-10,NIKKEI_S2,NIKKEI,2020
LONG,23884.0,23893.3,9.3,27.3,0,STOP,4,NARROW,25.6,2020-02-11,NIKKEI_S2,NIKKEI,2020
LONG,23884.0,23886.3,2.3,12.5,0,STOP,4,NARROW,25.6,2020-02-11,NIKKEI_S2,NIKKEI,2020
SHORT,23814.3,23824.0,-9.7,3.0,0,STOP,4,NARROW,5.7,2020-02-12,NIKKEI_S2,NIKKEI,2020
LONG,23824.0,23826.4,2.4,12.4,0,STOP,4,NARROW,5.7,2020-02-12,NIKKEI_S2,NIKKEI,2020
SHORT,23872.5,23825.0,47.5,58.2,0,STOP,4,NARROW,19.8,2020-02-13,NIKKEI_S2,NIKKEI,2020
SHORT,23872.5,23810.0,62.5,68.1,0,STOP,4,NARROW,19.8,2020-02-13,NIKKEI_S2,NIKKEI,2020
LONG,23741.4,23728.0,-13.4,8.0,0,STOP,4,NARROW,9.4,2020-02-14,NIKKEI_S2,NIKKEI,2020
SHORT,23728.0,23724.3,3.7,23.7,0,STOP,4,NARROW,9.4,2020-02-14,NIKKEI_S2,NIKKEI,2020
SHORT,23502.4,23509.5,-7.1,13.0,0,STOP,4,NARROW,10.1,2020-02-17,NIKKEI_S2,NIKKEI,2020
SHORT,23502.4,23509.4,-7.0,8.1,0,STOP,4,NARROW,10.1,2020-02-17,NIKKEI_S2,NIKKEI,2020
SHORT,23179.3,23197.0,-17.7,0.0,0,STOP,4,NARROW,13.7,2020-02-18,NIKKEI_S2,NIKKEI,2020
LONG,23197.0,23179.3,-17.7,7.5,0,STOP,4,NARROW,13.7,2020-02-18,NIKKEI_S2,NIKKEI,2020
SHORT,23379.3,23390.0,-10.7,4.9,0,STOP,4,NARROW,28.2,2020-02-19,NIKKEI_S2,NIKKEI,2020
LONG,23411.5,23454.3,42.8,52.9,0,STOP,4,NARROW,28.2,2020-02-19,NIKKEI_S2,NIKKEI,2020
SHORT,23592.3,23446.4,145.9,168.0,1,STOP,4,NARROW,25.0,2020-02-20,NIKKEI_S2,NIKKEI,2020
SHORT,23592.3,23499.4,92.9,113.0,1,STOP,4,NARROW,25.0,2020-02-20,NIKKEI_S2,NIKKEI,2020
SHORT,23452.3,23473.5,-21.2,2.9,0,STOP,4,NARROW,17.2,2020-02-21,NIKKEI_S2,NIKKEI,2020
LONG,23473.5,23452.3,-21.2,12.9,0,STOP,4,NARROW,17.2,2020-02-21,NIKKEI_S2,NIKKEI,2020
LONG,22616.4,22609.3,-7.1,33.6,0,STOP,4,NARROW,37.4,2020-02-24,NIKKEI_S2,NIKKEI,2020
LONG,22616.4,22575.0,-41.4,3.6,0,STOP,4,NARROW,37.4,2020-02-24,NIKKEI_S2,NIKKEI,2020
LONG,22630.0,22610.0,-20.0,27.5,0,STOP,4,NARROW,30.7,2020-02-25,NIKKEI_S2,NIKKEI,2020
SHORT,22595.3,22618.0,-22.7,7.8,0,STOP,4,NARROW,30.7,2020-02-25,NIKKEI_S2,NIKKEI,2020
SHORT,22393.3,22412.4,-19.1,5.3,0,STOP,4,NARROW,40.2,2020-02-26,NIKKEI_S2,NIKKEI,2020
SHORT,22393.3,22437.5,-44.2,5.3,0,STOP,4,NARROW,40.2,2020-02-26,NIKKEI_S2,NIKKEI,2020
LONG,22084.4,22045.3,-39.1,8.6,0,STOP,5,NARROW,35.1,2020-02-27,NIKKEI_S2,NIKKEI,2020
SHORT,22045.3,21963.0,82.3,113.0,1,STOP,5,NARROW,35.1,2020-02-27,NIKKEI_S2,NIKKEI,2020
SHORT,21045.4,21063.0,-17.6,50.9,0,STOP,4,NARROW,35.0,2020-02-28,NIKKEI_S2,NIKKEI,2020
LONG,21084.4,21045.4,-39.0,5.6,0,STOP,4,NARROW,35.0,2020-02-28,NIKKEI_S2,NIKKEI,2020
LONG,21474.5,21483.0,8.5,118.0,1,STOP,5,NORMAL,50.2,2020-03-02,NIKKEI_S2,NIKKEI,2020
LONG,21474.5,21432.3,-42.2,18.0,0,STOP,5,NORMAL,50.2,2020-03-02,NIKKEI_S2,NIKKEI,2020
SHORT,21327.4,21361.3,-33.9,0.0,0,STOP,4,NARROW,29.9,2020-03-03,NIKKEI_S2,NIKKEI,2020
LONG,21361.3,21352.4,-8.9,48.1,0,STOP,4,NARROW,29.9,2020-03-03,NIKKEI_S2,NIKKEI,2020
SHORT,21210.4,21244.5,-34.1,17.4,0,STOP,4,NARROW,30.1,2020-03-04,NIKKEI_S2,NIKKEI,2020
LONG,21244.5,21210.4,-34.1,7.9,0,STOP,4,NARROW,30.1,2020-03-04,NIKKEI_S2,NIKKEI,2020
SHORT,21255.3,21279.5,-24.2,0.0,0,STOP,4,NARROW,20.2,2020-03-05,NIKKEI_S2,NIKKEI,2020
LONG,21279.5,21255.3,-24.2,3.5,0,STOP,4,NARROW,20.2,2020-03-05,NIKKEI_S2,NIKKEI,2020
LONG,20659.4,20687.4,28.0,78.0,0,STOP,4,NARROW,25.0,2020-03-06,NIKKEI_S2,NIKKEI,2020
LONG,20659.4,20630.4,-29.0,38.1,0,STOP,4,NARROW,25.0,2020-03-06,NIKKEI_S2,NIKKEI,2020
